Format Version,1.23,Take Name,Take 2022-11-02 10.13.38 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-11-02 10.13.38.995 ,Total Frames in Take,744,Total Exported Frames,744,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,eve_prueba:Hip,eve_prueba:Hip,eve_prueba:Hip,eve_prueba:Hip,eve_prueba:Hip,eve_prueba:Hip,eve_prueba:Hip,eve_prueba:LASIS,eve_prueba:LASIS,eve_prueba:LASIS,eve_prueba:RASIS,eve_prueba:RASIS,eve_prueba:RASIS,eve_prueba:LPSIS,eve_prueba:LPSIS,eve_prueba:LPSIS,eve_prueba:RPSIS,eve_prueba:RPSIS,eve_prueba:RPSIS,eve_prueba:LGT,eve_prueba:LGT,eve_prueba:LGT,eve_prueba:RGT,eve_prueba:RGT,eve_prueba:RGT,eve_prueba:Ab,eve_prueba:Ab,eve_prueba:Ab,eve_prueba:Ab,eve_prueba:Ab,eve_prueba:Ab,eve_prueba:Ab,eve_prueba:Chest,eve_prueba:Chest,eve_prueba:Chest,eve_prueba:Chest,eve_prueba:Chest,eve_prueba:Chest,eve_prueba:Chest,eve_prueba:Neck,eve_prueba:Neck,eve_prueba:Neck,eve_prueba:Neck,eve_prueba:Neck,eve_prueba:Neck,eve_prueba:Neck,eve_prueba:Head,eve_prueba:Head,eve_prueba:Head,eve_prueba:Head,eve_prueba:Head,eve_prueba:Head,eve_prueba:Head,eve_prueba:LShoulder,eve_prueba:LShoulder,eve_prueba:LShoulder,eve_prueba:LShoulder,eve_prueba:LShoulder,eve_prueba:LShoulder,eve_prueba:LShoulder,eve_prueba:LUArm,eve_prueba:LUArm,eve_prueba:LUArm,eve_prueba:LUArm,eve_prueba:LUArm,eve_prueba:LUArm,eve_prueba:LUArm,eve_prueba:LFArm,eve_prueba:LFArm,eve_prueba:LFArm,eve_prueba:LFArm,eve_prueba:LFArm,eve_prueba:LFArm,eve_prueba:LFArm,eve_prueba:LHand,eve_prueba:LHand,eve_prueba:LHand,eve_prueba:LHand,eve_prueba:LHand,eve_prueba:LHand,eve_prueba:LHand,eve_prueba:RShoulder,eve_prueba:RShoulder,eve_prueba:RShoulder,eve_prueba:RShoulder,eve_prueba:RShoulder,eve_prueba:RShoulder,eve_prueba:RShoulder,eve_prueba:RUArm,eve_prueba:RUArm,eve_prueba:RUArm,eve_prueba:RUArm,eve_prueba:RUArm,eve_prueba:RUArm,eve_prueba:RUArm,eve_prueba:RFArm,eve_prueba:RFArm,eve_prueba:RFArm,eve_prueba:RFArm,eve_prueba:RFArm,eve_prueba:RFArm,eve_prueba:RFArm,eve_prueba:RHand,eve_prueba:RHand,eve_prueba:RHand,eve_prueba:RHand,eve_prueba:RHand,eve_prueba:RHand,eve_prueba:RHand,eve_prueba:LThigh,eve_prueba:LThigh,eve_prueba:LThigh,eve_prueba:LThigh,eve_prueba:LThigh,eve_prueba:LThigh,eve_prueba:LThigh,eve_prueba:LLE,eve_prueba:LLE,eve_prueba:LLE,eve_prueba:LTH,eve_prueba:LTH,eve_prueba:LTH,eve_prueba:LShin,eve_prueba:LShin,eve_prueba:LShin,eve_prueba:LShin,eve_prueba:LShin,eve_prueba:LShin,eve_prueba:LShin,eve_prueba:LLM,eve_prueba:LLM,eve_prueba:LLM,eve_prueba:LSK,eve_prueba:LSK,eve_prueba:LSK,eve_prueba:LTT,eve_prueba:LTT,eve_prueba:LTT,eve_prueba:LHF,eve_prueba:LHF,eve_prueba:LHF,eve_prueba:LFoot,eve_prueba:LFoot,eve_prueba:LFoot,eve_prueba:LFoot,eve_prueba:LFoot,eve_prueba:LFoot,eve_prueba:LFoot,eve_prueba:LVM,eve_prueba:LVM,eve_prueba:LVM,eve_prueba:LFM,eve_prueba:LFM,eve_prueba:LFM,eve_prueba:LCA,eve_prueba:LCA,eve_prueba:LCA,eve_prueba:RThigh,eve_prueba:RThigh,eve_prueba:RThigh,eve_prueba:RThigh,eve_prueba:RThigh,eve_prueba:RThigh,eve_prueba:RThigh,eve_prueba:RLE,eve_prueba:RLE,eve_prueba:RLE,eve_prueba:RTH,eve_prueba:RTH,eve_prueba:RTH,eve_prueba:RShin,eve_prueba:RShin,eve_prueba:RShin,eve_prueba:RShin,eve_prueba:RShin,eve_prueba:RShin,eve_prueba:RShin,eve_prueba:RLM,eve_prueba:RLM,eve_prueba:RLM,eve_prueba:RSK,eve_prueba:RSK,eve_prueba:RSK,eve_prueba:RTT,eve_prueba:RTT,eve_prueba:RTT,eve_prueba:RHF,eve_prueba:RHF,eve_prueba:RHF,eve_prueba:RFoot,eve_prueba:RFoot,eve_prueba:RFoot,eve_prueba:RFoot,eve_prueba:RFoot,eve_prueba:RFoot,eve_prueba:RFoot,eve_prueba:RVM,eve_prueba:RVM,eve_prueba:RVM,eve_prueba:RFM,eve_prueba:RFM,eve_prueba:RFM,eve_prueba:RCA,eve_prueba:RCA,eve_prueba:RCA,eve_prueba:LToe,eve_prueba:LToe,eve_prueba:LToe,eve_prueba:LToe,eve_prueba:LToe,eve_prueba:LToe,eve_prueba:LToe,eve_prueba:RToe,eve_prueba:RToe,eve_prueba:RToe,eve_prueba:RToe,eve_prueba:RToe,eve_prueba:RToe,eve_prueba:RToe,eve_prueba:LASIS,eve_prueba:LASIS,eve_prueba:LASIS,eve_prueba:LCA,eve_prueba:LCA,eve_prueba:LCA,eve_prueba:LFM,eve_prueba:LFM,eve_prueba:LFM,eve_prueba:LGT,eve_prueba:LGT,eve_prueba:LGT,eve_prueba:LHF,eve_prueba:LHF,eve_prueba:LHF,eve_prueba:LLE,eve_prueba:LLE,eve_prueba:LLE,eve_prueba:LLM,eve_prueba:LLM,eve_prueba:LLM,eve_prueba:LPSIS,eve_prueba:LPSIS,eve_prueba:LPSIS,eve_prueba:LSK,eve_prueba:LSK,eve_prueba:LSK,eve_prueba:LTH,eve_prueba:LTH,eve_prueba:LTH,eve_prueba:LTT,eve_prueba:LTT,eve_prueba:LTT,eve_prueba:LVM,eve_prueba:LVM,eve_prueba:LVM,eve_prueba:RASIS,eve_prueba:RASIS,eve_prueba:RASIS,eve_prueba:RCA,eve_prueba:RCA,eve_prueba:RCA,eve_prueba:RFM,eve_prueba:RFM,eve_prueba:RFM,eve_prueba:RGT,eve_prueba:RGT,eve_prueba:RGT,eve_prueba:RHF,eve_prueba:RHF,eve_prueba:RHF,eve_prueba:RLE,eve_prueba:RLE,eve_prueba:RLE,eve_prueba:RLM,eve_prueba:RLM,eve_prueba:RLM,eve_prueba:RPSIS,eve_prueba:RPSIS,eve_prueba:RPSIS,eve_prueba:RSK,eve_prueba:RSK,eve_prueba:RSK,eve_prueba:RTH,eve_prueba:RTH,eve_prueba:RTH,eve_prueba:RTT,eve_prueba:RTT,eve_prueba:RTT,eve_prueba:RVM,eve_prueba:RVM,eve_prueba:RVM
,ID,"1","1","1","1","1","1","1","1","1","1","2","2","2","3","3","3","4","4","4","13","13","13","21","21","21","2","2","2","2","2","2","2","3","3","3","3","3","3","3","4","4","4","4","4","4","4","5","5","5","5","5","5","5","6","6","6","6","6","6","6","7","7","7","7","7","7","7","8","8","8","8","8","8","8","9","9","9","9","9","9","9","A","A","A","A","A","A","A","B","B","B","B","B","B","B","C","C","C","C","C","C","C","D","D","D","D","D","D","D","E","E","E","E","E","E","E","11","11","11","10","10","10","F","F","F","F","F","F","F","14","14","14","16","16","16","17","17","17","18","18","18","10","10","10","10","10","10","10","1A","1A","1A","19","19","19","1B","1B","1B","12","12","12","12","12","12","12","1F","1F","1F","1E","1E","1E","13","13","13","13","13","13","13","22","22","22","24","24","24","25","25","25","26","26","26","14","14","14","14","14","14","14","28","28","28","27","27","27","29","29","29","11","11","11","11","11","11","11","15","15","15","15","15","15","15","CB240","CB240","CB240","CB010","CB010","CB010","CB050","CB050","CB050","CBB50","CBB50","CBB50","CB130","CB130","CB130","CB2A0","CB2A0","CB2A0","CA6B0","CA6B0","CA6B0","CB180","CB180","CB180","CADB0","CADB0","CADB0","CB7D0","CB7D0","CB7D0","CB260","CB260","CB260","CB2B0","CB2B0","CB2B0","CBA80","CBA80","CBA80","CB3C0","CB3C0","CB3C0","CB340","CB340","CB340","CA860","CA860","CA860","CAB00","CAB00","CAB00","CAA40","CAA40","CAA40","CB9C0","CB9C0","CB9C0","CBAA0","CBAA0","CBAA0","CB900","CB900","CB900","CB350","CB350","CB350","CB330","CB330","CB330","CB890","CB890","CB890"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.007512,-0.692067,0.014557,-0.721647,-0.009640,0.931533,0.085889,0.101618,0.958573,-0.059586,0.108256,0.964471,0.223999,-0.100771,1.017812,0.024990,-0.101151,1.006480,0.166846,-0.002261,0.926392,-0.093474,-0.017019,0.936673,0.265252,-0.007512,-0.692067,0.014557,-0.721647,-0.007155,1.010618,0.085153,-0.007512,-0.692067,0.014557,-0.721647,-0.000033,1.237266,0.083042,-0.007512,-0.692067,0.014557,-0.721647,0.007999,1.492847,0.080662,-0.007512,-0.692067,0.014557,-0.721647,0.031970,1.641740,0.080080,-0.007512,-0.692067,0.014557,-0.721647,0.006635,1.449447,0.081066,-0.007512,-0.692067,0.014557,-0.721647,0.014676,1.447398,-0.111750,-0.007512,-0.692067,0.014557,-0.721647,0.025129,1.444736,-0.362412,-0.007512,-0.692067,0.014557,-0.721647,0.035984,1.441971,-0.622715,-0.007512,-0.692067,0.014557,-0.721647,0.006635,1.449447,0.081066,-0.007512,-0.692067,0.014557,-0.721647,-0.001406,1.451495,0.273883,-0.007512,-0.692067,0.014557,-0.721647,-0.011858,1.454157,0.524545,-0.007512,-0.692067,0.014557,-0.721647,-0.022713,1.456922,0.784848,-0.009673,-0.695094,-0.005882,-0.718830,-0.005620,0.930509,-0.010519,-0.021071,0.489027,-0.089719,0.082840,0.596654,-0.036283,-0.035374,-0.675574,0.048787,-0.734825,-0.007857,0.482415,-0.020417,-0.066217,0.091174,-0.064490,0.012148,0.312607,-0.054578,0.029598,0.410798,-0.049556,-0.051634,0.437567,-0.089250,0.033669,0.802007,0.000098,0.596365,-0.055214,0.089532,-0.013137,0.061849,0.043102,-0.105231,0.098316,0.039853,-0.007506,-0.122057,0.058597,-0.000671,0.021080,-0.681387,0.007688,-0.731579,-0.013660,0.932557,0.182298,-0.027823,0.498556,0.273078,0.096880,0.688403,0.231322,0.019152,0.747699,-0.026008,0.663252,-0.005826,0.484800,0.200818,-0.050042,0.077789,0.255703,0.015920,0.215090,0.228466,0.038220,0.404203,0.228349,-0.046140,0.448026,0.278468,-0.006600,-0.555975,0.021069,-0.830906,-0.030454,0.089775,0.204400,0.072024,0.045743,0.306982,0.111499,0.034005,0.205544,-0.106205,0.056934,0.186496,0.033669,0.802007,0.000098,0.596365,0.079868,0.021161,-0.057454,-0.006600,-0.555975,0.021069,-0.830906,0.100584,0.022134,0.260430,0.099877,0.958358,-0.058962,-0.121776,0.058573,-0.000494,0.099059,0.039791,-0.008603,-0.002194,0.924343,-0.092808,-0.049239,0.440269,-0.093465,-0.020121,0.489265,-0.093004,-0.065620,0.095175,-0.070496,-0.100624,1.019476,0.023917,0.010760,0.314069,-0.057879,0.080220,0.594085,-0.040344,0.026929,0.410234,-0.050826,0.060825,0.043188,-0.104311,0.107728,0.965627,0.226148,-0.106005,0.056892,0.186222,0.112709,0.033988,0.207181,-0.014830,0.934265,0.263653,-0.053448,0.452610,0.276486,-0.021769,0.500606,0.277415,-0.051048,0.082955,0.261623,-0.101284,1.008332,0.166079,0.014635,0.217461,0.233266,0.100025,0.690109,0.233916,0.034121,0.406887,0.233327,0.070614,0.045802,0.305620
1,0.010000,-0.007510,-0.692134,0.014520,-0.721584,-0.009709,0.931551,0.085908,0.101521,0.958605,-0.059586,0.108210,0.964489,0.223998,-0.100856,1.017829,0.025030,-0.101209,1.006490,0.166885,-0.002362,0.926420,-0.093457,-0.017056,0.936683,0.265273,-0.007510,-0.692134,0.014520,-0.721584,-0.007228,1.010637,0.085175,-0.007510,-0.692134,0.014520,-0.721584,-0.000119,1.237285,0.083075,-0.007510,-0.692134,0.014520,-0.721584,0.007898,1.492867,0.080706,-0.007510,-0.692134,0.014520,-0.721584,0.031861,1.641762,0.080127,-0.007510,-0.692134,0.014520,-0.721584,0.006537,1.449466,0.081108,-0.007510,-0.692134,0.014520,-0.721584,0.014542,1.447428,-0.111710,-0.007510,-0.692134,0.014520,-0.721584,0.024949,1.444779,-0.362374,-0.007510,-0.692134,0.014520,-0.721584,0.035757,1.442028,-0.622679,-0.007510,-0.692134,0.014520,-0.721584,0.006537,1.449466,0.081108,-0.007510,-0.692134,0.014520,-0.721584,-0.001469,1.451505,0.273927,-0.007510,-0.692134,0.014520,-0.721584,-0.011876,1.454154,0.524590,-0.007510,-0.692134,0.014520,-0.721584,-0.022684,1.456905,0.784895,-0.009723,-0.695206,-0.005984,-0.718720,-0.005706,0.930532,-0.010501,-0.021147,0.489067,-0.089791,0.082772,0.596690,-0.036364,-0.035188,-0.674116,0.048920,-0.736163,-0.007910,0.482441,-0.020495,-0.066065,0.091165,-0.064526,0.012242,0.312611,-0.054459,0.029664,0.410806,-0.049436,-0.051414,0.437541,-0.089468,0.033710,0.802000,0.000104,0.596373,-0.055220,0.089536,-0.013140,0.061842,0.043105,-0.105235,0.098307,0.039848,-0.007509,-0.122065,0.058604,-0.000678,0.021230,-0.681115,0.007641,-0.731829,-0.013712,0.932570,0.182317,-0.027817,0.498579,0.273151,0.096863,0.688456,0.231459,0.018581,0.747491,-0.026013,0.663502,-0.005762,0.484819,0.200910,-0.049666,0.077813,0.256088,0.016196,0.215149,0.228783,0.038335,0.404281,0.228532,-0.046093,0.448072,0.278564,-0.008209,-0.555880,0.016841,-0.831051,-0.029944,0.089970,0.204885,0.072720,0.045721,0.307188,0.112299,0.034937,0.205685,-0.105514,0.056865,0.186706,0.033710,0.802000,0.000104,0.596373,0.079859,0.021159,-0.057458,-0.008209,-0.555880,0.016841,-0.831051,0.101424,0.022606,0.260477,0.099738,0.958358,-0.058983,-0.121766,0.058579,-0.000499,0.099030,0.039788,-0.008618,-0.002270,0.924393,-0.092778,-0.049322,0.440284,-0.093456,-0.020212,0.489299,-0.093022,-0.065616,0.095152,-0.070492,-0.100697,1.019489,0.023957,0.010892,0.314094,-0.057777,0.080172,0.594100,-0.040376,0.026931,0.410278,-0.050829,0.060820,0.043191,-0.104305,0.107703,0.965677,0.226187,-0.106004,0.056885,0.186201,0.114838,0.034801,0.207748,-0.014898,0.934273,0.263665,-0.053462,0.452624,0.276486,-0.021828,0.500592,0.277439,-0.051064,0.082962,0.261626,-0.101328,1.008325,0.166095,0.014620,0.217484,0.233287,0.100117,0.690133,0.234022,0.033964,0.406859,0.233281,0.070672,0.045838,0.305630
2,0.020000,-0.007569,-0.692144,0.014503,-0.721574,-0.009789,0.931560,0.085932,0.101438,0.958624,-0.059562,0.108136,0.964476,0.224022,-0.100933,1.017850,0.025066,-0.101283,1.006495,0.166919,-0.002448,0.926448,-0.093434,-0.017131,0.936672,0.265297,-0.007569,-0.692144,0.014503,-0.721574,-0.007304,1.010646,0.085207,-0.007569,-0.692144,0.014503,-0.721574,-0.000182,1.237294,0.083132,-0.007569,-0.692144,0.014503,-0.721574,0.007850,1.492876,0.080792,-0.007569,-0.692144,0.014503,-0.721574,0.031821,1.641769,0.080229,-0.007569,-0.692144,0.014503,-0.721574,0.006486,1.449475,0.081189,-0.007569,-0.692144,0.014503,-0.721574,0.014486,1.447458,-0.111630,-0.007569,-0.692144,0.014503,-0.721574,0.024886,1.444836,-0.362294,-0.007569,-0.692144,0.014503,-0.721574,0.035686,1.442113,-0.622599,-0.007569,-0.692144,0.014503,-0.721574,0.006486,1.449475,0.081189,-0.007569,-0.692144,0.014503,-0.721574,-0.001514,1.451492,0.274008,-0.007569,-0.692144,0.014503,-0.721574,-0.011915,1.454114,0.524672,-0.007569,-0.692144,0.014503,-0.721574,-0.022715,1.456837,0.784977,-0.009657,-0.695269,-0.006047,-0.718659,-0.005789,0.930552,-0.010478,-0.021162,0.489083,-0.089761,0.082746,0.596726,-0.036354,-0.035216,-0.674507,0.048878,-0.735806,-0.007913,0.482460,-0.020468,-0.066107,0.091190,-0.064501,0.012207,0.312636,-0.054481,0.029633,0.410831,-0.049461,-0.051488,0.437571,-0.089403,0.033603,0.802012,0.000058,0.596362,-0.055214,0.089549,-0.013117,0.061850,0.043113,-0.105206,0.098319,0.039880,-0.007481,-0.122054,0.058612,-0.000646,0.021265,-0.680415,0.007385,-0.732481,-0.013789,0.932569,0.182341,-0.027866,0.498542,0.273011,0.096805,0.688490,0.231616,0.018552,0.746957,-0.026218,0.664096,-0.005668,0.484815,0.200808,-0.049747,0.077841,0.256076,0.016188,0.215151,0.228822,0.038368,0.404278,0.228531,-0.046130,0.448107,0.278412,-0.008196,-0.555945,0.016774,-0.831010,-0.029970,0.089973,0.204899,0.072715,0.045731,0.307183,0.112280,0.034958,0.205674,-0.105538,0.056860,0.186729,0.033603,0.802012,0.000058,0.596362,0.079871,0.021179,-0.057426,-0.008196,-0.555945,0.016774,-0.831010,0.101415,0.022622,0.260467,0.099667,0.958384,-0.058922,-0.121786,0.058589,-0.000485,0.099088,0.039816,-0.008544,-0.002385,0.924422,-0.092794,-0.049300,0.440304,-0.093440,-0.020228,0.489303,-0.092994,-0.065646,0.095176,-0.070505,-0.100761,1.019493,0.023992,0.010757,0.314107,-0.057788,0.080145,0.594130,-0.040366,0.026890,0.410293,-0.050846,0.060813,0.043200,-0.104303,0.107642,0.965661,0.226190,-0.106018,0.056879,0.186231,0.114820,0.034822,0.207738,-0.014963,0.934273,0.263713,-0.053503,0.452644,0.276494,-0.021595,0.500076,0.277101,-0.051052,0.082971,0.261620,-0.101421,1.008331,0.166129,0.014641,0.217521,0.233332,0.100064,0.690152,0.234027,0.033969,0.406906,0.233332,0.070655,0.045849,0.305617
3,0.030000,-0.008315,-0.692341,0.015901,-0.721347,-0.010065,0.931342,0.085980,0.101157,0.957942,-0.059603,0.108043,0.964014,0.223972,-0.100981,1.017858,0.025095,-0.101281,1.006624,0.166959,-0.002847,0.926055,-0.093385,-0.017283,0.936628,0.265346,-0.008315,-0.692341,0.015901,-0.721347,-0.007339,1.010419,0.085187,-0.008315,-0.692341,0.015901,-0.721347,0.000474,1.237042,0.082915,-0.008315,-0.692341,0.015901,-0.721347,0.009285,1.492596,0.080352,-0.008315,-0.692341,0.015901,-0.721347,0.033710,1.641414,0.079648,-0.008315,-0.692341,0.015901,-0.721347,0.007789,1.449200,0.080787,-0.008315,-0.692341,0.015901,-0.721347,0.015667,1.446995,-0.112034,-0.008315,-0.692341,0.015901,-0.721347,0.025909,1.444128,-0.362703,-0.008315,-0.692341,0.015901,-0.721347,0.036545,1.441151,-0.623012,-0.008315,-0.692341,0.015901,-0.721347,0.007789,1.449200,0.080787,-0.008315,-0.692341,0.015901,-0.721347,-0.000090,1.451405,0.273609,-0.008315,-0.692341,0.015901,-0.721347,-0.010331,1.454272,0.524277,-0.008315,-0.692341,0.015901,-0.721347,-0.020967,1.457249,0.784587,-0.009421,-0.695391,-0.006324,-0.718542,-0.006126,0.930239,-0.010431,-0.021202,0.488763,-0.089730,0.082644,0.596479,-0.036351,-0.035331,-0.675393,0.048767,-0.734995,-0.007925,0.482147,-0.020441,-0.066228,0.090897,-0.064517,0.012112,0.312338,-0.054580,0.029551,0.410530,-0.049556,-0.051665,0.437289,-0.089293,0.033631,0.801978,-0.000075,0.596407,-0.055208,0.089561,-0.013154,0.061857,0.043084,-0.105222,0.098315,0.039861,-0.007493,-0.122056,0.058640,-0.000684,0.021382,-0.681159,0.007423,-0.731785,-0.014004,0.932444,0.182391,-0.027869,0.498439,0.273195,0.096706,0.688384,0.231499,0.018568,0.747315,-0.025958,0.663703,-0.005817,0.484696,0.200950,-0.049711,0.077683,0.256084,0.016152,0.215026,0.228822,0.038273,0.404160,0.228591,-0.046185,0.447941,0.278580,-0.008109,-0.555891,0.016864,-0.831045,-0.029958,0.089961,0.204885,0.072713,0.045739,0.307193,0.112289,0.034939,0.205691,-0.105526,0.056848,0.186714,0.033631,0.801978,-0.000075,0.596407,0.079868,0.021155,-0.057436,-0.008109,-0.555891,0.016864,-0.831045,0.101416,0.022617,0.260485,0.099029,0.957032,-0.058978,-0.121771,0.058615,-0.000504,0.099045,0.039800,-0.008591,-0.002415,0.924388,-0.092776,-0.049370,0.440306,-0.093433,-0.020271,0.489294,-0.092970,-0.065642,0.095158,-0.070517,-0.100849,1.019501,0.024008,0.010691,0.314067,-0.057851,0.080062,0.594102,-0.040363,0.026914,0.410302,-0.050825,0.060842,0.043170,-0.104303,0.107509,0.965637,0.226230,-0.106013,0.056867,0.186211,0.114822,0.034803,0.207751,-0.015003,0.934242,0.263745,-0.053512,0.452620,0.276524,-0.021948,0.500615,0.277474,-0.051100,0.082962,0.261625,-0.101463,1.008319,0.166155,0.014627,0.217491,0.233315,0.099992,0.690144,0.234056,0.033922,0.406870,0.233315,0.070666,0.045855,0.305636
